"ad_date","campaign_id","adset_id","spend","impressions","reach","clicks","leads","value","url_parameters","total"
2021-08-25,+1TVQ0Ksk5C1R7k9dKSrpg==,jKVwd+J2wdeRAmaZ/ibNHA==,10825,14108,15870,87,7,10829,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,
2021-10-26,FgcthDK8dH5eIxOj5go3CA==,LYK3a9gdirWrWX/VHV9Khw==,6784,3663,6073,102,1,8746,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-05-29,FgcthDK8dH5eIxOj5go3CA==,LYK3a9gdirWrWX/VHV9Khw==,2178,16676,14139,247,2,3128,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2022-04-04,wHoozjerL5GYr6gvvxnn1Q==,"1KXJtup8qnApqauQIn/3ew==",3319,21563,7731,332,4,5236,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,
2021-11-07,FgcthDK8dH5eIxOj5go3CA==,XYc+HmWqkmrlUI6Iyjdw4y==,16174,30639,35222,269,15,16730,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,
2021-06-24,FgcthDK8dH5eIxOj5go3CA==,LYK3a9gdirWrWX/VHV9Khw==,1807,3152,8534,105,2,2281,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-09-18,+1TVQ0Ksk5C1R7k9dKSrpg==,kjdNzjgMLmHu9QXPlKaQHQ==,2752,9982,2232,26,1,4366,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,
2021-05-31,FgcthDK8dH5eIxOj5go3CA==,LYK3a9gdirWrWX/VHV9Khw==,11863,46965,55241,700,9,17646,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-12-28,+1TVQ0Ksk5C1R7k9dKSrpg==,kjdNzjgMLmHu9QXPlKaQHQ==,1946,6085,4857,15,1,1909,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,
2021-12-03,+1TVQ0Ksk5C1R7k9dKSrpg==,jKVwd+J2wdeRAmaZ/ibNHA==,779,2133,3116,18,1,869,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,
2021-10-06,+1TVQ0Ksk5C1R7k9dKSrpg==,kjdNzjgMLmHu9QXPlKaQHQ==,8360,14595,11070,26,2,7564,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,
2022-06-12,wHoozjerL5GYr6gvvxnn1Q==,ETDduxyylf03B90ltrGKSg==,6244,27403,28470,87,2,4705,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,
2021-11-30,+1TVQ0Ksk5C1R7k9dKSrpg==,jKVwd+J2wdeRAmaZ/ibNHA==,1859,1553,2395,17,1,2228,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,
2021-06-27,+1TVQ0Ksk5C1R7k9dKSrpg==,QBLf/5REFjL80pmdlrLGCw==,4,13,12,0,0,5,"",
2021-07-23,FgcthDK8dH5eIxOj5go3CA==,omGufzlW6LYDzVB3CvxDlQ==,70626,212263,134838,1383,3,76959,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-07-03,FgcthDK8dH5eIxOj5go3CA==,LYK3a9gdirWrWX/VHV9Khw==,3468,11361,3070,87,2,5181,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-05-09,Kek1yMtTa5BOTQQs2/uEPg==,"58dwph29+BypIq4CYOMnwQ==",7983,42770,33905,138,3,13366,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2022-04-18,wHoozjerL5GYr6gvvxnn1Q==,nVih5YGpAhIH5K82XEn1Ow==,3984,26997,53257,233,6,6105,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,
2022-06-02,pf4uuqaAAFuHa7gEJnQVKg==,eyiLXOBiNEWjXJF37q0CeA==,51425,34123,30231,90,5,56151,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrade,
2021-10-31,FgcthDK8dH5eIxOj5go3CA==,LYK3a9gdirWrWX/VHV9Khw==,1910,3705,2532,21,0,3212,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-07-25,"0NN3/Q28t0sw9rVduSJU5A==",Mw9J34JDdWqKTcf39+5t/g==,3831,16337,8714,130,3,7242,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2021-12-31,+1TVQ0Ksk5C1R7k9dKSrpg==,OWUAmZpRDMbW00J8WQh8UQ==,1075,4360,3295,15,0,1451,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,
2022-05-02,pf4uuqaAAFuHa7gEJnQVKg==,eyiLXOBiNEWjXJF37q0CeA==,16973,19490,20345,66,4,18516,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrade,
2022-06-04,wHoozjerL5GYr6gvvxnn1Q==,ETDduxyylf03B90ltrGKSg==,5014,11259,16074,107,1,6711,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,
2021-07-02,+1TVQ0Ksk5C1R7k9dKSrpg==,QBLf/5REFjL80pmdlrLGCw==,2,9,24,0,0,2,"",
2021-05-28,Kek1yMtTa5BOTQQs2/uEPg==,"58dwph29+BypIq4CYOMnwQ==",3182,4498,4213,76,2,2666,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2021-09-12,FgcthDK8dH5eIxOj5go3CA==,XYc+HmWqkmrlUI6Iyjdw4y==,5599,23973,45107,74,10,8467,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,
2022-03-27,pf4uuqaAAFuHa7gEJnQVKg==,+/ujgC+9ZiLznb2LxP6ihw==,8509,4320,5959,169,1,11550,utm_source=facebook&utm_medium=ppc&utm_campaign=twitch,
2021-07-27,FgcthDK8dH5eIxOj5go3CA==,LYK3a9gdirWrWX/VHV9Khw==,4941,12652,13712,75,1,8604,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-08-24,FgcthDK8dH5eIxOj5go3CA==,LYK3a9gdirWrWX/VHV9Khw==,2014,3672,1631,89,1,1985,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-06-13,yaS9WL9gilMlc/ztuJKtdw==,TKWXp/AU/OvmicTsdwJxHg==,3828,2385,8526,182,2,6135,utm_source=facebook&utm_medium=ppc&utm_campaign=,
2022-04-26,wHoozjerL5GYr6gvvxnn1Q==,"1KXJtup8qnApqauQIn/3ew==",2256,53808,52659,69,1,3804,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,
2021-12-08,FgcthDK8dH5eIxOj5go3CA==,XYc+HmWqkmrlUI6Iyjdw4y==,5948,18252,90462,618,7,7008,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,
2021-12-31,+1TVQ0Ksk5C1R7k9dKSrpg==,kjdNzjgMLmHu9QXPlKaQHQ==,510,295,1211,4,0,548,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,
2021-07-14,yaS9WL9gilMlc/ztuJKtdw==,TKWXp/AU/OvmicTsdwJxHg==,1268,13806,5925,144,2,1891,utm_source=facebook&utm_medium=ppc&utm_campaign=,
2021-08-15,wZXc8Eos3JfIQ0EbtDy/Hw==,gs2ZAmJsAr6xAmi1kBlVBw==,754,8837,5300,1,0,1195,utm_source=facebook&utm_medium=ppc&utm_campaign=recognition,
2021-04-29,"0NN3/Q28t0sw9rVduSJU5A==",Mw9J34JDdWqKTcf39+5t/g==,446,8664,7638,28,1,590,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2021-02-03,OL3wfqCd6TPOleVAcp2yew==,aS+Cy6Ne4nDFe/HabBjs0Q==,735,1308,3370,107,2,1155,utm_source=facebook&utm_medium=cpc&utm_campaign=discounts,
2021-09-08,FgcthDK8dH5eIxOj5go3CA==,omGufzlW6LYDzVB3CvxDlQ==,9846,10165,14337,67,0,12125,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2022-06-09,pf4uuqaAAFuHa7gEJnQVKg==,eyiLXOBiNEWjXJF37q0CeA==,33720,13185,13781,93,1,51441,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrade,
2021-08-28,"0c40WP42N3VsgjlJdjNGXA==",dfx+slA2Xx6Uvb5jbH/Xog==,2187,15524,8410,164,2,2633,utm_source=facebook&utm_medium=ppc&utm_campaign=,
2021-09-07,+1TVQ0Ksk5C1R7k9dKSrpg==,kjdNzjgMLmHu9QXPlKaQHQ==,5810,19992,17819,73,1,9527,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,
2022-05-14,pf4uuqaAAFuHa7gEJnQVKg==,eyiLXOBiNEWjXJF37q0CeA==,32407,8895,32657,23,1,47399,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrade,
2021-05-17,Kek1yMtTa5BOTQQs2/uEPg==,"58dwph29+BypIq4CYOMnwQ==",1546,3529,9380,30,1,2089,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2021-07-21,Kek1yMtTa5BOTQQs2/uEPg==,"58dwph29+BypIq4CYOMnwQ==",12315,29413,104043,516,12,14456,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2022-04-12,pf4uuqaAAFuHa7gEJnQVKg==,Zq23ozPRs6SFhGqG7C28Sw==,68901,50107,46875,536,9,54765,utm_source=facebook&utm_medium=ppc&utm_campaign=twitch,
2022-04-19,pf4uuqaAAFuHa7gEJnQVKg==,Zq23ozPRs6SFhGqG7C28Sw==,67928,27303,39978,457,12,105390,utm_source=facebook&utm_medium=ppc&utm_campaign=twitch,
2021-11-21,wZXc8Eos3JfIQ0EbtDy/Hw==,gs2ZAmJsAr6xAmi1kBlVBw==,386,19644,6819,18,0,431,utm_source=facebook&utm_medium=ppc&utm_campaign=recognition,
2021-07-08,"0c40WP42N3VsgjlJdjNGXA==",dfx+slA2Xx6Uvb5jbH/Xog==,2056,17050,6767,75,1,2046,utm_source=facebook&utm_medium=ppc&utm_campaign=,
2021-07-17,"0c40WP42N3VsgjlJdjNGXA==",dfx+slA2Xx6Uvb5jbH/Xog==,3608,17498,25446,73,1,2740,utm_source=facebook&utm_medium=ppc&utm_campaign=,
2021-07-07,yaS9WL9gilMlc/ztuJKtdw==,TKWXp/AU/OvmicTsdwJxHg==,1069,9765,9580,82,4,1675,utm_source=facebook&utm_medium=ppc&utm_campaign=,
2021-07-09,FgcthDK8dH5eIxOj5go3CA==,omGufzlW6LYDzVB3CvxDlQ==,12851,151281,88772,421,26,13106,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-09-05,"0NN3/Q28t0sw9rVduSJU5A==",Mw9J34JDdWqKTcf39+5t/g==,9323,15541,35413,69,6,20377,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2022-04-25,pf4uuqaAAFuHa7gEJnQVKg==,eyiLXOBiNEWjXJF37q0CeA==,10182,38725,26833,96,5,14645,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrade,
2021-06-28,"0c40WP42N3VsgjlJdjNGXA==",dfx+slA2Xx6Uvb5jbH/Xog==,2708,7072,13414,150,0,2996,utm_source=facebook&utm_medium=ppc&utm_campaign=,
2021-12-30,FgcthDK8dH5eIxOj5go3CA==,LYK3a9gdirWrWX/VHV9Khw==,5402,2695,13830,98,1,4921,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-08-21,"0NN3/Q28t0sw9rVduSJU5A==",Mw9J34JDdWqKTcf39+5t/g==,3134,31247,26566,171,2,6362,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2021-07-29,+1TVQ0Ksk5C1R7k9dKSrpg==,jKVwd+J2wdeRAmaZ/ibNHA==,4601,11279,7087,49,1,6122,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,
2022-06-02,wHoozjerL5GYr6gvvxnn1Q==,cvJAFtMbY+tSb2rC2LFnEQ==,2715,23255,5550,64,1,3233,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,
2021-07-10,yaS9WL9gilMlc/ztuJKtdw==,TKWXp/AU/OvmicTsdwJxHg==,1316,10026,2852,217,2,2259,utm_source=facebook&utm_medium=ppc&utm_campaign=,
2021-06-06,FgcthDK8dH5eIxOj5go3CA==,omGufzlW6LYDzVB3CvxDlQ==,15331,147252,116733,305,35,15470,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-12-01,FgcthDK8dH5eIxOj5go3CA==,LYK3a9gdirWrWX/VHV9Khw==,7353,8503,9219,58,1,8587,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-11-18,+1TVQ0Ksk5C1R7k9dKSrpg==,OWUAmZpRDMbW00J8WQh8UQ==,2056,3124,4065,27,0,3001,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,
2021-06-16,"0NN3/Q28t0sw9rVduSJU5A==",Mw9J34JDdWqKTcf39+5t/g==,2509,27955,8694,216,0,4700,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2021-07-30,FgcthDK8dH5eIxOj5go3CA==,omGufzlW6LYDzVB3CvxDlQ==,36739,89697,116004,380,24,37448,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-09-24,+1TVQ0Ksk5C1R7k9dKSrpg==,jKVwd+J2wdeRAmaZ/ibNHA==,977,6404,1553,49,1,1398,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,
2021-07-19,yaS9WL9gilMlc/ztuJKtdw==,TKWXp/AU/OvmicTsdwJxHg==,2071,24955,17110,158,4,2949,utm_source=facebook&utm_medium=ppc&utm_campaign=,
2022-04-08,wHoozjerL5GYr6gvvxnn1Q==,nVih5YGpAhIH5K82XEn1Ow==,5831,71459,13266,734,1,4738,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,
2021-11-15,wZXc8Eos3JfIQ0EbtDy/Hw==,gs2ZAmJsAr6xAmi1kBlVBw==,134,14310,7963,5,0,130,utm_source=facebook&utm_medium=ppc&utm_campaign=recognition,
2021-05-20,"0NN3/Q28t0sw9rVduSJU5A==",Mw9J34JDdWqKTcf39+5t/g==,1064,3669,2459,63,2,2116,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2021-10-09,"0NN3/Q28t0sw9rVduSJU5A==",Mw9J34JDdWqKTcf39+5t/g==,0,0,0,0,0,0,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2022-03-29,pf4uuqaAAFuHa7gEJnQVKg==,+/ujgC+9ZiLznb2LxP6ihw==,20776,6715,11705,231,6,20822,utm_source=facebook&utm_medium=ppc&utm_campaign=twitch,
2021-02-20,OL3wfqCd6TPOleVAcp2yew==,aS+Cy6Ne4nDFe/HabBjs0Q==,4631,3653,5043,244,5,5763,utm_source=facebook&utm_medium=cpc&utm_campaign=discounts,
2022-05-27,wHoozjerL5GYr6gvvxnn1Q==,nVih5YGpAhIH5K82XEn1Ow==,5585,16665,16839,281,4,9648,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,
2021-01-24,wZXc8Eos3JfIQ0EbtDy/Hw==,aIdD3fJn3Gl6WFPXa6ZZyA==,8,113,38,0,0,13,utm_source=facebook&utm_medium=ppc&utm_campaign=recognition,
2022-01-01,h4hWTQf6icvBNjHfA+zKhw==,xorZEO1JrGXyHxvyxdv5Eg==,939,20050,10192,131,3,1600,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,
2021-08-24,+1TVQ0Ksk5C1R7k9dKSrpg==,OWUAmZpRDMbW00J8WQh8UQ==,1795,6558,2757,9,1,1812,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,
2021-07-16,yaS9WL9gilMlc/ztuJKtdw==,TcH4JjAaOH8sfVIQOYMuIg==,612,2273,4625,11,1,730,utm_source=facebook&utm_medium=ppc&utm_campaign=presents,
2021-09-18,FgcthDK8dH5eIxOj5go3CA==,LYK3a9gdirWrWX/VHV9Khw==,853,1556,982,12,1,976,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-09-08,FgcthDK8dH5eIxOj5go3CA==,XYc+HmWqkmrlUI6Iyjdw4y==,20930,56299,26052,476,2,16138,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,
2021-09-03,+1TVQ0Ksk5C1R7k9dKSrpg==,kjdNzjgMLmHu9QXPlKaQHQ==,1351,6325,3575,9,0,1830,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,
2021-05-30,FgcthDK8dH5eIxOj5go3CA==,omGufzlW6LYDzVB3CvxDlQ==,113474,412283,147626,3879,107,166935,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-09-04,+1TVQ0Ksk5C1R7k9dKSrpg==,OWUAmZpRDMbW00J8WQh8UQ==,3517,3187,6969,25,0,4990,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,
2021-10-13,+1TVQ0Ksk5C1R7k9dKSrpg==,OWUAmZpRDMbW00J8WQh8UQ==,1898,2347,2216,8,1,1974,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,
2020-12-19,OL3wfqCd6TPOleVAcp2yew==,aS+Cy6Ne4nDFe/HabBjs0Q==,726,10078,2905,340,8,1244,utm_source=facebook&utm_medium=cpc&utm_campaign=discounts,
2022-05-23,wHoozjerL5GYr6gvvxnn1Q==,"1KXJtup8qnApqauQIn/3ew==",3053,23005,9219,151,0,4789,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,
2021-09-10,Kek1yMtTa5BOTQQs2/uEPg==,"58dwph29+BypIq4CYOMnwQ==",42850,37540,71331,269,10,37057,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2022-06-11,pf4uuqaAAFuHa7gEJnQVKg==,eyiLXOBiNEWjXJF37q0CeA==,40786,13346,9525,62,1,41369,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrade,
2021-10-09,"0c40WP42N3VsgjlJdjNGXA==",dfx+slA2Xx6Uvb5jbH/Xog==,1495,4972,14453,127,3,1810,utm_source=facebook&utm_medium=ppc&utm_campaign=,
2021-12-02,h4hWTQf6icvBNjHfA+zKhw==,xorZEO1JrGXyHxvyxdv5Eg==,1886,17128,5371,47,1,2883,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,
2020-12-09,OL3wfqCd6TPOleVAcp2yew==,aS+Cy6Ne4nDFe/HabBjs0Q==,2565,4642,9670,68,3,4245,utm_source=facebook&utm_medium=cpc&utm_campaign=discounts,
2022-03-29,pf4uuqaAAFuHa7gEJnQVKg==,BqE55OGr5fK+LnhF1uN6lA==,3787,1866,1172,37,0,5469,utm_source=facebook&utm_medium=ppc&utm_campaign=twitch,
2022-04-14,pf4uuqaAAFuHa7gEJnQVKg==,Zq23ozPRs6SFhGqG7C28Sw==,88408,32031,5678,362,6,142466,utm_source=facebook&utm_medium=ppc&utm_campaign=twitch,
2021-08-01,"0c40WP42N3VsgjlJdjNGXA==",dfx+slA2Xx6Uvb5jbH/Xog==,2752,8941,23962,205,6,2881,utm_source=facebook&utm_medium=ppc&utm_campaign=,
2021-11-20,+1TVQ0Ksk5C1R7k9dKSrpg==,OWUAmZpRDMbW00J8WQh8UQ==,716,1318,2383,3,0,781,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,
2021-08-31,FgcthDK8dH5eIxOj5go3CA==,omGufzlW6LYDzVB3CvxDlQ==,22141,40249,23798,830,11,31517,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-07-19,+1TVQ0Ksk5C1R7k9dKSrpg==,OWUAmZpRDMbW00J8WQh8UQ==,12948,15443,14108,29,3,15652,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,
2021-07-13,"0c40WP42N3VsgjlJdjNGXA==",dfx+slA2Xx6Uvb5jbH/Xog==,1751,14449,5714,161,6,2487,utm_source=facebook&utm_medium=ppc&utm_campaign=,
2021-12-12,+1TVQ0Ksk5C1R7k9dKSrpg==,kjdNzjgMLmHu9QXPlKaQHQ==,2736,4403,3848,9,0,3004,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,
2021-05-29,FgcthDK8dH5eIxOj5go3CA==,omGufzlW6LYDzVB3CvxDlQ==,85392,316249,252057,810,23,147237,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-12-27,h4hWTQf6icvBNjHfA+zKhw==,xorZEO1JrGXyHxvyxdv5Eg==,491,2290,10366,41,0,786,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,
2021-11-16,h4hWTQf6icvBNjHfA+zKhw==,xorZEO1JrGXyHxvyxdv5Eg==,2298,2360,10376,60,2,4360,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,
2021-09-25,+1TVQ0Ksk5C1R7k9dKSrpg==,kjdNzjgMLmHu9QXPlKaQHQ==,5202,9607,5563,46,2,5163,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,
2021-05-17,yaS9WL9gilMlc/ztuJKtdw==,TKWXp/AU/OvmicTsdwJxHg==,4047,18038,11298,194,1,4684,utm_source=facebook&utm_medium=ppc&utm_campaign=,
2021-11-21,+1TVQ0Ksk5C1R7k9dKSrpg==,jKVwd+J2wdeRAmaZ/ibNHA==,2625,1045,2641,24,0,3261,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,
2021-10-22,+1TVQ0Ksk5C1R7k9dKSrpg==,jKVwd+J2wdeRAmaZ/ibNHA==,1845,2271,3800,38,1,2726,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,
2021-08-23,FgcthDK8dH5eIxOj5go3CA==,omGufzlW6LYDzVB3CvxDlQ==,11654,82750,41163,752,25,15874,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-07-23,Kek1yMtTa5BOTQQs2/uEPg==,"58dwph29+BypIq4CYOMnwQ==",31246,106354,49308,378,11,44729,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2021-07-06,"0c40WP42N3VsgjlJdjNGXA==",dfx+slA2Xx6Uvb5jbH/Xog==,1570,20701,8151,236,6,2605,utm_source=facebook&utm_medium=ppc&utm_campaign=,
2022-03-22,pf4uuqaAAFuHa7gEJnQVKg==,Zq23ozPRs6SFhGqG7C28Sw==,46435,46176,39764,220,9,68214,utm_source=facebook&utm_medium=ppc&utm_campaign=twitch,
2022-03-31,pf4uuqaAAFuHa7gEJnQVKg==,Zq23ozPRs6SFhGqG7C28Sw==,80472,26656,41081,457,3,101485,utm_source=facebook&utm_medium=ppc&utm_campaign=twitch,
2021-05-18,yaS9WL9gilMlc/ztuJKtdw==,TKWXp/AU/OvmicTsdwJxHg==,1604,7497,7696,122,2,1633,utm_source=facebook&utm_medium=ppc&utm_campaign=,
2021-02-14,OL3wfqCd6TPOleVAcp2yew==,aS+Cy6Ne4nDFe/HabBjs0Q==,2791,3591,6311,40,4,3363,utm_source=facebook&utm_medium=cpc&utm_campaign=discounts,
2021-01-01,OL3wfqCd6TPOleVAcp2yew==,aS+Cy6Ne4nDFe/HabBjs0Q==,0,0,0,0,0,0,utm_source=facebook&utm_medium=cpc&utm_campaign=discounts,
2021-08-04,"0NN3/Q28t0sw9rVduSJU5A==",Mw9J34JDdWqKTcf39+5t/g==,2914,24364,4884,153,3,4217,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2022-03-29,pf4uuqaAAFuHa7gEJnQVKg==,eyiLXOBiNEWjXJF37q0CeA==,9658,4224,8340,66,3,12302,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrade,
2022-04-04,pf4uuqaAAFuHa7gEJnQVKg==,BqE55OGr5fK+LnhF1uN6lA==,30049,26318,6099,439,5,35838,utm_source=facebook&utm_medium=ppc&utm_campaign=twitch,
2021-10-19,FgcthDK8dH5eIxOj5go3CA==,XYc+HmWqkmrlUI6Iyjdw4y==,20926,62200,51259,506,5,24465,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,
2021-08-06,FgcthDK8dH5eIxOj5go3CA==,LYK3a9gdirWrWX/VHV9Khw==,5030,15989,7840,145,6,4882,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-08-16,+1TVQ0Ksk5C1R7k9dKSrpg==,jKVwd+J2wdeRAmaZ/ibNHA==,7070,35955,26451,224,6,10008,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,
2021-12-01,+1TVQ0Ksk5C1R7k9dKSrpg==,OWUAmZpRDMbW00J8WQh8UQ==,1078,5111,4668,33,0,1328,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,
2021-07-12,"0c40WP42N3VsgjlJdjNGXA==",dfx+slA2Xx6Uvb5jbH/Xog==,634,5439,15876,71,4,981,utm_source=facebook&utm_medium=ppc&utm_campaign=,
2021-06-13,"0NN3/Q28t0sw9rVduSJU5A==",Mw9J34JDdWqKTcf39+5t/g==,1473,5307,8562,47,2,2296,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2022-04-12,wHoozjerL5GYr6gvvxnn1Q==,"1KXJtup8qnApqauQIn/3ew==",3151,29486,41819,273,1,4478,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,
2021-11-20,FgcthDK8dH5eIxOj5go3CA==,omGufzlW6LYDzVB3CvxDlQ==,5018,25866,44257,358,9,5139,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-08-27,Kek1yMtTa5BOTQQs2/uEPg==,"58dwph29+BypIq4CYOMnwQ==",23456,98245,72740,863,12,26387,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2021-07-25,FgcthDK8dH5eIxOj5go3CA==,LYK3a9gdirWrWX/VHV9Khw==,1482,3700,5055,36,1,1920,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2022-04-06,wHoozjerL5GYr6gvvxnn1Q==,nVih5YGpAhIH5K82XEn1Ow==,4539,40895,26418,368,10,6332,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,
2021-09-17,FgcthDK8dH5eIxOj5go3CA==,omGufzlW6LYDzVB3CvxDlQ==,14371,37661,48028,286,0,24568,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-12-15,FgcthDK8dH5eIxOj5go3CA==,omGufzlW6LYDzVB3CvxDlQ==,6823,29315,26963,220,4,7093,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-07-16,"0NN3/Q28t0sw9rVduSJU5A==",Mw9J34JDdWqKTcf39+5t/g==,5446,6248,19021,181,0,8692,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2021-06-22,FgcthDK8dH5eIxOj5go3CA==,LYK3a9gdirWrWX/VHV9Khw==,1762,8296,8178,29,3,2035,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-07-08,Kek1yMtTa5BOTQQs2/uEPg==,"58dwph29+BypIq4CYOMnwQ==",4790,15941,65385,473,10,4333,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2021-10-28,FgcthDK8dH5eIxOj5go3CA==,LYK3a9gdirWrWX/VHV9Khw==,1593,3624,4553,83,0,1604,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2022-11-01,pf4uuqaAAFuHa7gEJnQVKg==,eyiLXOBiNEWjXJF37q0CeA==,0,0,0,0,0,0,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrade,
2021-08-14,wZXc8Eos3JfIQ0EbtDy/Hw==,gs2ZAmJsAr6xAmi1kBlVBw==,381,5871,11030,3,0,451,utm_source=facebook&utm_medium=ppc&utm_campaign=recognition,
